artifact_dir,test_id,timestamp,ssid,bssid,rssi,noise,snr,signal_percent,last_tx_rate_mbps,channel,tcp_dl_mbps,tcp_dl_jitter_ms,tcp_dl_packet_loss_pct,tcp_ul_mbps,tcp_ul_jitter_ms,tcp_ul_packet_loss_pct,udp_dl_mbps,udp_dl_jitter_ms,udp_dl_packet_loss_pct,udp_ul_mbps,udp_ul_jitter_ms,udp_ul_packet_loss_pct,ping_gw_mean_ms,ping_gw_std_ms,ping_wan_mean_ms,ping_wan_std_ms,label
./artifacts_macbook_wifi_primary_router_test1_20250905_130859,macbook_wifi_primary_router,20250905_130859,,,,,,,,,5.429632297658805,,,,,,,,,,,,36.61257333333333,18.233998492508096,25.849524137931034,7.49548697465752,macbook_wifi_primary_router
./artifacts_macbook_wifi_testA_20250905_125635,macbook_wifi,20250905_125635,,,,,,,,,31.164892761343207,,,,,,,,,,,,,,22.779333333333334,6.999532079598844,macbook_wifi
./artifacts_macbook_wifi_testA_20250905_130511,macbook_wifi,20250905_130511,,,,,,,,,22.44319632227211,,,,,,,,,,,,33.01823684210526,16.00236579880006,24.203000000000003,3.3446150750123698,macbook_wifi
